out_file,program,addr,body_lines,owner_out_file,owner_addr,owner_name,shared,containment
bank1/8031.c,bank1,8031,41,bank1/8001.c,8001,decrement_nonzero_xdata_counters,yes,0.98
bank1/8035.c,bank1,8035,41,bank1/8001.c,8001,decrement_nonzero_xdata_counters,yes,0.93
bank1/8037.c,bank1,8037,41,bank1/8001.c,8001,decrement_nonzero_xdata_counters,yes,0.90
bank1/803C.c,bank1,803C,40,bank1/8001.c,8001,decrement_nonzero_xdata_counters,yes,0.93
bank1/8048.c,bank1,8048,39,bank1/8001.c,8001,decrement_nonzero_xdata_counters,yes,0.90
bank1/804D.c,bank1,804D,38,bank1/8001.c,8001,decrement_nonzero_xdata_counters,yes,0.92
bank1/8060.c,bank1,8060,36,bank1/8001.c,8001,decrement_nonzero_xdata_counters,yes,0.92
bank1/8062.c,bank1,8062,36,bank1/8001.c,8001,decrement_nonzero_xdata_counters,yes,0.89
bank1/806C.c,bank1,806C,34,bank1/8001.c,8001,decrement_nonzero_xdata_counters,yes,0.97
bank1/807E.c,bank1,807E,31,bank1/8001.c,8001,decrement_nonzero_xdata_counters,yes,0.87
bank1/8096.c,bank1,8096,28,bank1/8001.c,8001,decrement_nonzero_xdata_counters,yes,0.96
bank1/80AA.c,bank1,80AA,25,bank1/8001.c,8001,decrement_nonzero_xdata_counters,yes,0.96
bank1/80D6.c,bank1,80D6,20,bank1/8001.c,8001,decrement_nonzero_xdata_counters,yes,0.90
bank1/80EF.c,bank1,80EF,16,bank1/8001.c,8001,decrement_nonzero_xdata_counters,yes,0.94
bank1/8202.c,bank1,8202,3,bank1/8202.c,8202,clear_0801_bit5_then_call_19a2_84,no,1.00
bank1/820F.c,bank1,820F,4,bank1/820F.c,820F,and_r7_results_into_carry,no,1.00
bank1/8300.c,bank1,8300,9,bank1/8300.c,8300,clear_and_set_xdata_flag_bits,no,1.00
bank1/8418.c,bank1,8418,8,bank1/8418.c,8418,zero_1510_and_clear_xdata_flag_bits,no,1.00
bank1/84E5.c,bank1,84E5,4,bank1/84E5.c,84E5,table_bytes_disassembled_as_code_84e5,no,1.00
bank1/8500.c,bank1,8500,23,bank1/8500.c,8500,table_bytes_disassembled_as_code_8500,no,1.00
bank1/8504.c,bank1,8504,21,bank1/8500.c,8500,table_bytes_disassembled_as_code_8500,yes,0.90
bank1/8597.c,bank1,8597,1,bank1/8597.c,8597,return_zero,no,1.00
bank1/859B.c,bank1,859B,5,bank1/E237.c,E237,gate_1c00_init_defaults,yes,0.80
bank1/85AE.c,bank1,85AE,5,bank1/85AE.c,85AE,clear_1c15_1c16_set_1c11_ff,no,1.00
bank1/85C1.c,bank1,85C1,8,bank1/85C1.c,85C1,init_0818_081f_byte_set,no,1.00
bank1/85E9.c,bank1,85E9,3,bank1/85E9.c,85E9,call_19c0_then_19c6,no,1.00
bank1/85F0.c,bank1,85F0,2,bank1/85F0.c,85F0,call_19c0,no,1.00
bank1/86C4.c,bank1,86C4,8,bank1/86C4.c,86C4,FUN_CODE_86c4,no,1.00
bank1/87CA.c,bank1,87CA,2,bank1/87CA.c,87CA,set_1033_bits_if_0450_is_28,no,1.00
bank1/87DD.c,bank1,87DD,4,bank1/87DD.c,87DD,copy_code_a691_a693_to_xdata,no,1.00
bank1/8801.c,bank1,8801,4,bank1/8801.c,8801,single_movx_store_not_a_function,no,1.00
bank1/8802.c,bank1,8802,4,bank1/8802.c,8802,ajmp_8822_not_a_function,no,1.00
bank1/881B.c,bank1,881B,4,bank1/881B.c,881B,copy_2000_2002_to_0450_0452,no,1.00
bank1/8834.c,bank1,8834,4,bank1/8834.c,8834,zero_2200_2201_set_047e_ec,no,1.00
bank1/8844.c,bank1,8844,6,bank1/8844.c,8844,ror16_r1r2_by_r7,no,1.00
bank1/8854.c,bank1,8854,1,bank1/8854.c,8854,add_r1r2_to_r3r4,no,1.00
bank1/885B.c,bank1,885B,1,bank1/885B.c,885B,sub_r1r2_from_r3r4,no,1.00
bank1/8863.c,bank1,8863,2,bank1/8863.c,8863,cmp_r3r4_against_r1r2_16bit,no,1.00
bank1/887A.c,bank1,887A,2,bank1/887A.c,887A,set_carry_if_r3r4_is_0102,no,1.00
bank1/8886.c,bank1,8886,1,bank1/8886.c,8886,read_xdata_pair_to_r1r2,no,1.00
bank1/888C.c,bank1,888C,3,bank1/888C.c,888C,write_r1r2_to_xdata_pair,no,1.00
bank1/8892.c,bank1,8892,1,bank1/8892.c,8892,read_xdata_pair_to_r3r4,no,1.00
bank1/8898.c,bank1,8898,1,bank1/8898.c,8898,read_xdata_pair_to_b_and_a,no,1.00
bank1/889E.c,bank1,889E,3,bank1/889E.c,889E,write_r3r4_to_xdata_pair,no,1.00
bank1/88A4.c,bank1,88A4,2,bank1/88A4.c,88A4,sub_r0_from_r1_stash_r0_on_borrow,no,1.00
bank1/88F0.c,bank1,88F0,4,bank1/88F0.c,88F0,push_r5_into_070f_ring_when_gates_pass,no,1.00
bank1/8901.c,bank1,8901,4,bank1/8901.c,8901,inc_accumulator_070f_index,no,1.00
bank1/8902.c,bank1,8902,4,bank1/8902.c,8902,mask_and_store_to_070f_ring,no,1.00
bank1/8915.c,bank1,8915,8,bank1/8915.c,8915,saturating_count_09f0_then_call_88f0,no,1.00
bank1/8955.c,bank1,8955,11,bank1/8955.c,8955,init_09f1_and_zero_09f2_through_09f9,no,1.00
bank1/896A.c,bank1,896A,2,bank1/896A.c,896A,gate_06e6_0440_then_call_89b5,no,1.00
bank1/897B.c,bank1,897B,6,bank1/897B.c,897B,index_09f2_by_09f1_bits_7_5_and_bump_09f1,no,1.00
bank1/89A9.c,bank1,89A9,1,bank1/89A9.c,89A9,read_xdata_at_dptr_plus_a,no,1.00
bank1/89B5.c,bank1,89B5,6,bank1/89B5.c,89B5,store_r7_to_09f2_by_09f1_bits_0_2_and_bump,no,1.00
bank1/89E7.c,bank1,89E7,2,bank1/89E7.c,89E7,write_xdata_at_dptr_plus_a,no,1.00
bank1/89F4.c,bank1,89F4,10,bank1/89F4.c,89F4,zero_xdata_bytes_r2r1_through_r2r3,no,1.00
bank1/8A03.c,bank1,8A03,1,bank1/8A03.c,8A03,ret_terminating_89f4,no,1.00
bank1/8A6C.c,bank1,8A6C,6,bank1/8A6C.c,8A6C,clear_06f8_bit3_then_call_abce,no,1.00
bank1/8A80.c,bank1,8A80,2,bank1/8A80.c,8A80,caseD_0,no,1.00
bank1/8A98.c,bank1,8A98,11,bank1/8A98.c,8A98,tick_06f9_and_dispatch_table_8a80,no,1.00
bank1/8AA7.c,bank1,8AA7,6,bank1/8AA7.c,8AA7,clear_06f9_bits_0_3_then_call_abee,no,1.00
bank1/8ABB.c,bank1,8ABB,8,bank1/8ABB.c,8ABB,FUN_CODE_8abb,no,1.00
bank1/8AE5.c,bank1,8AE5,29,bank1/8AE5.c,8AE5,probe_159a_19f0_0983_then_dispatch,no,1.00
bank1/8B01.c,bank1,8B01,24,bank1/8B01.c,8B01,load_dptr_097f,no,1.00
bank1/8B04.c,bank1,8B04,24,bank1/8B04.c,8B04,countdown_06c0_latch_097f_bit0,no,1.00
bank1/8B31.c,bank1,8B31,1,bank1/8B31.c,8B31,return_with_carry_cleared,no,1.00
bank1/8B33.c,bank1,8B33,1,bank1/8B33.c,8B33,return_with_carry_set,no,1.00
bank1/8B8F.c,bank1,8B8F,7,bank1/8B8F.c,8B8F,clear_0480_bit4_set_0459_01_06e1_a0,no,1.00
bank1/8BB2.c,bank1,8BB2,6,bank1/8BB2.c,8BB2,set_0480_50_zero_048f_0459_02_06e1_a0,no,1.00
bank1/8BD1.c,bank1,8BD1,47,bank1/8BD1.c,8BD1,select_probe_address_and_return_carry,no,1.00
bank1/8CDB.c,bank1,8CDB,1,bank1/8CDB.c,8CDB,return_with_carry_clear,no,1.00
bank1/8CDD.c,bank1,8CDD,3,bank1/8CDD.c,8CDD,write_0a_to_07f2_fall_into_8ce3,no,1.00
bank1/8CE3.c,bank1,8CE3,2,bank1/8CE3.c,8CE3,clear_0983_bit0_return_carry_set,no,1.00
bank1/8CEC.c,bank1,8CEC,10,bank1/8CEC.c,8CEC,gate_then_copy_2200_to_075f,no,1.00
bank1/8D25.c,bank1,8D25,9,bank1/8D25.c,8D25,combine_0490_0495_049d_flags_into_carry,no,1.00
bank1/8D62.c,bank1,8D62,17,bank1/8D62.c,8D62,FUN_CODE_8d62,no,1.00
bank1/8D74.c,bank1,8D74,4,bank1/8D74.c,8D74,write_30_to_0679_and_14_to_0678,no,1.00
bank1/8D83.c,bank1,8D83,11,bank1/8D83.c,8D83,count_down_0678_0679_pair,no,1.00
bank1/8DBC.c,bank1,8DBC,5,bank1/8DBC.c,8DBC,write_05_to_06c4_after_1984_check,no,1.00
bank1/8DE4.c,bank1,8DE4,36,bank1/8DE4.c,8DE4,dispatch_on_0490_0495_0496_0498,no,1.00
bank1/8E3B.c,bank1,8E3B,4,bank1/8E3B.c,8E3B,write_r4_to_047f_then_047e_fc,no,1.00
bank1/8E91.c,bank1,8E91,25,bank1/8E91.c,8E91,dispatch_on_049d_049e_05e0,no,1.00
bank1/8ECC.c,bank1,8ECC,16,bank1/8E91.c,8E91,dispatch_on_049d_049e_05e0,yes,0.94
bank1/8F37.c,bank1,8F37,5,bank1/8F37.c,8F37,write_047f_and_arm_06d1_fa,no,1.00
bank1/8F54.c,bank1,8F54,4,bank1/8F54.c,8F54,write_047f_and_arm_06d2_fa,no,1.00
bank1/8F6B.c,bank1,8F6B,31,bank1/8F6B.c,8F6B,FUN_CODE_8f6b,no,1.00
bank1/9000.c,bank1,9000,2,bank1/9000.c,9000,store_a_to_xdata_at_dptr,no,1.00
bank1/9001.c,bank1,9001,1,bank1/9001.c,9001,ret_only_fragment,no,1.00
bank1/9004.c,bank1,9004,16,bank1/8F6B.c,8F6B,FUN_CODE_8f6b,yes,0.94
bank1/9007.c,bank1,9007,16,bank1/8F6B.c,8F6B,FUN_CODE_8f6b,yes,0.94
bank1/9008.c,bank1,9008,15,bank1/8F6B.c,8F6B,FUN_CODE_8f6b,yes,1.00
bank1/9081.c,bank1,9081,20,bank1/9081.c,9081,count_down_06e4_and_toggle_06e3,no,1.00
bank1/90B0.c,bank1,90B0,14,bank1/9081.c,9081,count_down_06e4_and_toggle_06e3,yes,0.93
bank1/90B8.c,bank1,90B8,14,bank1/9081.c,9081,count_down_06e4_and_toggle_06e3,yes,0.93
bank1/9178.c,bank1,9178,4,bank1/9178.c,9178,call_1738_1a0e_1a1a,no,1.00
bank1/9182.c,bank1,9182,1,bank1/9182.c,9182,add_two_xdata_bytes_to_r1r2_and_halve,no,1.00
bank1/9193.c,bank1,9193,3,bank1/9193.c,9193,store_r1_r2_to_xdata_at_dptr,no,1.00
bank1/9199.c,bank1,9199,6,bank1/9199.c,9199,gate_1984_19a8_then_count_06cc,no,1.00
bank1/91D0.c,bank1,91D0,2,bank1/91D0.c,91D0,caseD_0,no,1.00
bank1/91E8.c,bank1,91E8,11,bank1/91E8.c,91E8,dispatch_062e_counter_via_table_91d0,no,1.00
bank1/91FA.c,bank1,91FA,3,bank1/91FA.c,91FA,clear_062e_and_jump_94a8,no,1.00
bank1/9202.c,bank1,9202,17,bank1/9202.c,9202,step_0628_nibble_against_92dc_table,no,1.00
bank1/92BF.c,bank1,92BF,5,bank1/92BF.c,92BF,clamp_a_to_7_and_set_0723_08e2,no,1.00
bank1/92DC.c,bank1,92DC,2,bank1/92DC.c,92DC,select_table_920c_or_923c_by_074c,no,1.00
bank1/92F7.c,bank1,92F7,17,bank1/92F7.c,92F7,write_057b_057c_057d_and_call_888c,no,1.00
bank1/9354.c,bank1,9354,4,bank1/9354.c,9354,gate_030a_030b_then_8892_887a,no,1.00
bank1/9373.c,bank1,9373,3,bank1/9373.c,9373,gate_0456_80_and_06e6_01,no,1.00
bank1/9416.c,bank1,9416,16,bank1/9416.c,9416,adjust_0627_index_against_gpu_temp,no,1.00
bank1/94A8.c,bank1,94A8,12,bank1/94A8.c,94A8,lookup_94a0_table_by_0620_low3,no,1.00
bank1/94FA.c,bank1,94FA,28,bank1/94FA.c,94FA,magic_55aa_and_0704_countdown,no,1.00
bank1/95AE.c,bank1,95AE,2,bank1/95AE.c,95AE,copy_045d_to_0704,no,1.00
bank1/95B7.c,bank1,95B7,10,bank1/94FA.c,94FA,magic_55aa_and_0704_countdown,yes,0.90
bank1/95E5.c,bank1,95E5,17,bank1/95E5.c,95E5,set_0476_bit1_then_branch_on_r7,no,1.00
bank1/966C.c,bank1,966C,54,bank1/966C.c,966C,step_06fd_06fe_06ff_counters_via_1a32,no,1.00
bank1/9733.c,bank1,9733,8,bank1/9733.c,9733,sync_085a_from_iram28_and_call_896a,no,1.00
bank1/976E.c,bank1,976E,21,bank1/976E.c,976E,clear_0480_bit0_then_step_05f1_countdown,no,1.00
bank1/9816.c,bank1,9816,1,bank1/9816.c,9816,ret_only_stub_9816,no,1.00
bank1/9817.c,bank1,9817,24,bank1/9817.c,9817,enter_state_0480_05f1_06d9,no,1.00
bank1/98B3.c,bank1,98B3,1,bank1/98B3.c,98B3,ret_only_stub_98b3,no,1.00
bank1/98B4.c,bank1,98B4,2,bank1/98B4.c,98B4,caseD_0,no,1.00
bank1/98CC.c,bank1,98CC,12,bank1/98CC.c,98CC,dispatch_0680_low3_via_98b4_table,no,1.00
bank1/98E5.c,bank1,98E5,2,bank1/98E5.c,98E5,forward_to_98fe_98e5,no,1.00
bank1/98FE.c,bank1,98FE,2,bank1/98FE.c,98FE,set_0680_to_2,no,1.00
bank1/9967.c,bank1,9967,2,bank1/9967.c,9967,forward_to_98fe_9967,no,1.00
bank1/99B0.c,bank1,99B0,2,bank1/99B0.c,99B0,clear_0680,no,1.00
bank1/99B7.c,bank1,99B7,2,bank1/99B7.c,99B7,caseD_0,no,1.00
bank1/99CF.c,bank1,99CF,11,bank1/99CF.c,99CF,dispatch_0681_low3_via_99b7_table,no,1.00
bank1/99E0.c,bank1,99E0,3,bank1/99E0.c,99E0,set_1c01_2_and_0681_81,no,1.00
bank1/99ED.c,bank1,99ED,2,bank1/99ED.c,99ED,set_0681_to_82,no,1.00
bank1/99F4.c,bank1,99F4,3,bank1/99F4.c,99F4,set_1c01_0_and_0681_83,no,1.00
bank1/9A01.c,bank1,9A01,3,bank1/9A01.c,9A01,set_1c10_0_and_0681_84,no,1.00
bank1/9A0E.c,bank1,9A0E,3,bank1/9A0E.c,9A0E,set_161c_80_and_0681_85,no,1.00
bank1/9A1B.c,bank1,9A1B,4,bank1/9A1B.c,9A1B,set_161b_161c_4_and_0681_86,no,1.00
bank1/9A2E.c,bank1,9A2E,3,bank1/9A2E.c,9A2E,set_1c10_1_and_0681_87,no,1.00
bank1/9A3B.c,bank1,9A3B,2,bank1/9A3B.c,9A3B,clear_0681,no,1.00
bank1/9A41.c,bank1,9A41,6,bank1/9A41.c,9A41,step_0686_by_14_or_set_0681_80,no,1.00
bank1/9A78.c,bank1,9A78,5,bank1/9A78.c,9A78,step_0691_by_14_or_set_068c_80,no,1.00
bank1/9AD2.c,bank1,9AD2,2,bank1/9AD2.c,9AD2,caseD_0,no,1.00
bank1/9AEA.c,bank1,9AEA,12,bank1/9AEA.c,9AEA,dispatch_068b_low3_via_9ad2_table,no,1.00
bank1/9B03.c,bank1,9B03,9,bank1/9B03.c,9B03,countdown_068d_then_branch_on_r7,no,1.00
bank1/9B35.c,bank1,9B35,2,bank1/9B35.c,9B35,write_4_to_068b,no,1.00
bank1/9B3C.c,bank1,9B3C,34,bank1/9B3C.c,9B3C,FUN_CODE_9b3c,no,1.00
bank1/9BE6.c,bank1,9BE6,7,bank1/9BE6.c,9BE6,inc_694_by_2_set_68c_80,no,1.00
bank1/9BF8.c,bank1,9BF8,5,bank1/9BF8.c,9BF8,reset_1c11_1c15_1c16_set_68b_4,no,1.00
bank1/9C0E.c,bank1,9C0E,7,bank1/9C0E.c,9C0E,match_0820_against_0458_mode,no,1.00
bank1/9C53.c,bank1,9C53,15,bank1/9C53.c,9C53,FUN_CODE_9c53,no,1.00
bank1/9CC0.c,bank1,9CC0,3,bank1/9CC0.c,9CC0,gate_04fe_06e6_call_19a8,no,1.00
bank1/9CD8.c,bank1,9CD8,8,bank1/9CD8.c,9CD8,halve_be16_after_add_r1,no,1.00
bank1/9CE8.c,bank1,9CE8,15,bank1/9CE8.c,9CE8,seed_1c12_trio_or_update_1c11_1c15_1c16,no,1.00
bank1/9D45.c,bank1,9D45,2,bank1/9D45.c,9D45,write_2_to_068b,no,1.00
bank1/9D4C.c,bank1,9D4C,2,bank1/9D4C.c,9D4C,write_0_to_068b,no,1.00
bank1/9D53.c,bank1,9D53,24,bank1/9D53.c,9D53,seed_1c12_trio_9f_or_run_0x9d7a_ladder,no,1.00
bank1/9E0E.c,bank1,9E0E,2,bank1/9E0E.c,9E0E,caseD_0,no,1.00
bank1/9E26.c,bank1,9E26,11,bank1/9E26.c,9E26,dispatch_068c_low3,no,1.00
bank1/9E37.c,bank1,9E37,3,bank1/9E37.c,9E37,set_1c12_2_and_68c_81,no,1.00
bank1/9E44.c,bank1,9E44,2,bank1/9E44.c,9E44,set_68c_82,no,1.00
bank1/9E4B.c,bank1,9E4B,3,bank1/9E4B.c,9E4B,set_1c12_0_and_68c_83,no,1.00
bank1/9E58.c,bank1,9E58,3,bank1/9E58.c,9E58,set_1c21_0_and_68c_84,no,1.00
bank1/9E65.c,bank1,9E65,3,bank1/9E65.c,9E65,set_1622_80_and_68c_85,no,1.00
bank1/9E72.c,bank1,9E72,4,bank1/9E72.c,9E72,set_1621_1622_4_and_68c_86,no,1.00
bank1/9E85.c,bank1,9E85,3,bank1/9E85.c,9E85,set_1c21_1_and_68c_87,no,1.00
bank1/9E92.c,bank1,9E92,3,bank1/9E92.c,9E92,clear_68c_inc_68b,no,1.00
bank1/9EA1.c,bank1,9EA1,19,bank1/9EA1.c,9EA1,shift_pair_then_sum_and_divide_by_four,no,1.00
bank1/9ED4.c,bank1,9ED4,4,bank1/9ED4.c,9ED4,ring_write_0990_len_2f,no,1.00
bank1/9EF6.c,bank1,9EF6,3,bank1/9EF6.c,9EF6,call_1a38_then_set_0823_80,no,1.00
bank1/9F00.c,bank1,9F00,1,bank1/9F00.c,9F00,ret_only_stub_9f00,no,1.00
bank1/9F04.c,bank1,9F04,20,bank1/9F04.c,9F04,dispatch_on_dpl_5b_7b_40,no,1.00
bank1/9FC1.c,bank1,9FC1,4,bank1/9FC1.c,9FC1,call_9fcb_a029_9ff0,no,1.00
bank1/9FCA.c,bank1,9FCA,1,bank1/9FCA.c,9FCA,exit_ret,no,1.00
bank1/9FCB.c,bank1,9FCB,5,bank1/9FCB.c,9FCB,tick_0724_bit4_decrement_067e,no,1.00
bank1/9FF0.c,bank1,9FF0,11,bank1/9FF0.c,9FF0,FUN_CODE_9ff0,no,1.00
bank1/A029.c,bank1,A029,7,bank1/A029.c,A029,decrement_067c_then_clear_0724_bit5,no,1.00
bank1/A054.c,bank1,A054,6,bank1/A054.c,A054,call_9fc1_a1bf_a064_a0cc_a12d,no,1.00
bank1/A064.c,bank1,A064,12,bank1/A064.c,A064,gate_045a_bit0_set_0724_bit4,no,1.00
bank1/A0CC.c,bank1,A0CC,11,bank1/A0CC.c,A0CC,set_0724_bit5_when_gates_pass,no,1.00
bank1/A12C.c,bank1,A12C,1,bank1/A12C.c,A12C,nop_ret_stub_a12c,no,1.00
bank1/A12D.c,bank1,A12D,20,bank1/A12D.c,A12D,set_0724_bit7_after_06c5_threshold,no,1.00
bank1/A1BE.c,bank1,A1BE,1,bank1/A1BE.c,A1BE,nop_ret_stub_a1be,no,1.00
bank1/A1BF.c,bank1,A1BF,5,bank1/A1BF.c,A1BF,dispatch_045a_bits_to_1a44_1a5c_1a50,no,1.00
bank1/A1F5.c,bank1,A1F5,1,bank1/A1F5.c,A1F5,nop_ret_stub_a1f5,no,1.00
bank1/A1F6.c,bank1,A1F6,5,bank1/A1F6.c,A1F6,pass_0707_to_88f0_when_045f_eq_db,no,1.00
bank1/A211.c,bank1,A211,10,bank1/A211.c,A211,call_88f0_then_clear_07f3_and_070c,no,1.00
bank1/A24E.c,bank1,A24E,24,bank1/A24E.c,A24E,FUN_CODE_a24e,no,1.00
bank1/A2DA.c,bank1,A2DA,1,bank1/A2DA.c,A2DA,nop_ret_stub_a2da,no,1.00
bank1/A2F3.c,bank1,A2F3,30,bank1/A2F3.c,A2F3,dispatch_0974_low_nibble,no,1.00
bank1/A31B.c,bank1,A31B,3,bank1/A31B.c,A31B,caseD_6,no,1.00
bank1/A32C.c,bank1,A32C,3,bank1/A32C.c,A32C,send_1a68_83_80_00_set_0974_02,no,1.00
bank1/A33D.c,bank1,A33D,3,bank1/A33D.c,A33D,send_1a68_78_08_00_set_0974_03,no,1.00
bank1/A34E.c,bank1,A34E,3,bank1/A34E.c,A34E,send_1a68_71_40_e0_set_0974_04,no,1.00
bank1/A35F.c,bank1,A35F,3,bank1/A35F.c,A35F,send_1a68_14_01_00_set_0974_05,no,1.00
bank1/A370.c,bank1,A370,3,bank1/A370.c,A370,send_1a68_6c_02_e0_set_0974_00,no,1.00
bank1/A380.c,bank1,A380,2,bank1/A380.c,A380,clear_0725,no,1.00
bank1/A388.c,bank1,A388,1,bank1/A388.c,A388,nop_ret_stub_a388,no,1.00
bank1/A389.c,bank1,A389,6,bank1/A389.c,A389,decrement_0980_then_run_19b4_198a,no,1.00
bank1/A3B2.c,bank1,A3B2,11,bank1/A3B2.c,A3B2,tick_09e3_countdown,no,1.00
bank1/A3F7.c,bank1,A3F7,10,bank1/A3F7.c,A3F7,tick_0750_countdown,no,1.00
bank1/A43B.c,bank1,A43B,8,bank1/A43B.c,A43B,scan_0b00_for_byte_1c,no,1.00
bank1/A44C.c,bank1,A44C,2,bank1/A44C.c,A44C,clear_0750,no,1.00
bank1/A452.c,bank1,A452,3,bank1/A452.c,A452,map_0763_through_f13f_table,no,1.00
bank1/A476.c,bank1,A476,7,bank1/A476.c,A476,gate_value_against_045a_bits,no,1.00
bank1/A4CF.c,bank1,A4CF,3,bank1/A4CF.c,A4CF,send_ea_to_9ed4_when_06e6_eq_05,no,1.00
bank1/A4FD.c,bank1,A4FD,2,bank1/A4FD.c,A4FD,forward_to_a501,no,1.00
bank1/A501.c,bank1,A501,2,bank1/A501.c,A501,gate_0442_06e6_before_call_1a7a,no,1.00
bank1/A530.c,bank1,A530,5,bank1/A530.c,A530,code_table_scatter_to_xdata,no,1.00
bank1/A55C.c,bank1,A55C,6,bank1/A55C.c,A55C,write_0_to_200b_7_times,no,1.00
bank1/A567.c,bank1,A567,10,bank1/A57E.c,A57E,write_0_to_200b_r5_times_330,yes,0.90
bank1/A57E.c,bank1,A57E,13,bank1/A57E.c,A57E,write_0_to_200b_r5_times_330,no,1.00
bank1/A5A7.c,bank1,A5A7,7,bank1/A5A7.c,A5A7,mul_partial_products_r0_r1_r2_r3,no,1.00
bank1/A5E6.c,bank1,A5E6,25,bank1/A5E6.c,A5E6,mul_16_round_shift_subtract,no,1.00
bank1/A6C5.c,bank1,A6C5,10,bank1/A6C5.c,A6C5,zero_xdata_block_at_dph00,no,1.00
bank1/A750.c,bank1,A750,14,bank1/A750.c,A750,dispatch_0832_event_bits,no,1.00
bank1/A7D8.c,bank1,A7D8,5,bank1/A7D8.c,A7D8,flag_0832_bit3_send_12_3f_8c,no,1.00
bank1/A7F7.c,bank1,A7F7,5,bank1/A7F7.c,A7F7,flag_0832_bit5_send_12_3b_8c,no,1.00
bank1/A816.c,bank1,A816,5,bank1/A816.c,A816,flag_0832_bit6_send_12_12_8c,no,1.00
bank1/A835.c,bank1,A835,2,bank1/A835.c,A835,write_5_to_0680,no,1.00
bank1/A841.c,bank1,A841,10,bank1/A841.c,A841,dispatch_086f_event_bits,no,1.00
bank1/A873.c,bank1,A873,6,bank1/A873.c,A873,flag_086f_bit0_send_5a_01_88,no,1.00
bank1/A88D.c,bank1,A88D,6,bank1/A88D.c,A88D,flag_086f_bit1_send_5a_01_88_ff,no,1.00
bank1/A8A7.c,bank1,A8A7,5,bank1/A8A7.c,A8A7,flag_086f_bit2_send_5a_02_88_table,no,1.00
bank1/A8C5.c,bank1,A8C5,5,bank1/A8C5.c,A8C5,FUN_CODE_a8c5,no,1.00
bank1/A8DA.c,bank1,A8DA,3,bank1/A8DA.c,A8DA,clear_bit_e4_then_tail_a8e9,no,1.00
bank1/A8DF.c,bank1,A8DF,3,bank1/A8DF.c,A8DF,FUN_CODE_a8df,no,1.00
bank1/A8E4.c,bank1,A8E4,2,bank1/A8E4.c,A8E4,FUN_CODE_a8e4,no,1.00
bank1/A8E9.c,bank1,A8E9,2,bank1/A8E9.c,A8E9,write_5_to_068b,no,1.00
bank1/A8F0.c,bank1,A8F0,7,bank1/A8F0.c,A8F0,clamp_0623_level_into_080e,no,1.00
bank1/A916.c,bank1,A916,22,bank1/A916.c,A916,clamp_078b_level_into_0804,no,1.00
bank1/A9B3.c,bank1,A9B3,1,bank1/A9B3.c,A9B3,return_stub,no,1.00
bank1/A9B4.c,bank1,A9B4,25,bank1/A9B4.c,A9B4,step_state_0845,no,1.00
bank1/AA39.c,bank1,AA39,16,bank1/AA39.c,AA39,step_counters_0756_0757,no,1.00
bank1/AAA2.c,bank1,AAA2,8,bank1/AAA2.c,AAA2,clear_0756_when_1c_found_in_b00_fc,no,1.00
bank1/AAB9.c,bank1,AAB9,5,bank1/AAB9.c,AAB9,write_083c_083d_and_0832_bit6,no,1.00
bank1/AAF9.c,bank1,AAF9,5,bank1/AAF9.c,AAF9,write_0830_0831_and_0832_bit5,no,1.00
bank1/AB29.c,bank1,AB29,6,bank1/AB29.c,AB29,latch_0983_b2_from_0442_b3,no,1.00
bank1/AB64.c,bank1,AB64,5,bank1/AB64.c,AB64,call_ef32_1a98_a24e_976e,no,1.00
bank1/AB71.c,bank1,AB71,2,bank1/AB71.c,AB71,forward_a4cf,no,1.00
bank1/AB75.c,bank1,AB75,4,bank1/AB75.c,AB75,call_8de4_d4d3_a388,no,1.00
bank1/AB7F.c,bank1,AB7F,3,bank1/AB7F.c,AB7F,call_8f6b_98cc,no,1.00
bank1/AB86.c,bank1,AB86,3,bank1/AB86.c,AB86,call_9aea_efbd,no,1.00
bank1/AB8D.c,bank1,AB8D,3,bank1/AB8D.c,AB8D,call_a452_1a9e,no,1.00
bank1/AB94.c,bank1,AB94,3,bank1/AB94.c,AB94,call_c80e_9f00,no,1.00
bank1/AB9B.c,bank1,AB9B,5,bank1/AB9B.c,AB9B,call_a1f5_966c_d946_a3b2,no,1.00
bank1/ABA8.c,bank1,ABA8,6,bank1/ABA8.c,ABA8,call_f3b8_9081_9199_ad68_d524,no,1.00
bank1/ABB8.c,bank1,ABB8,8,bank1/ABB8.c,ABB8,call_8001_c613_91e8_a8f0_a916_1aa4_a2f3,no,1.00
bank1/ABCE.c,bank1,ABCE,4,bank1/ABCE.c,ABCE,call_b728_c614_8915,no,1.00
bank1/ABD8.c,bank1,ABD8,4,bank1/ABD8.c,ABD8,call_95e5_a054_a389,no,1.00
bank1/ABE2.c,bank1,ABE2,3,bank1/ABE2.c,ABE2,call_c11c_then_ab29,no,1.00
bank1/ABE9.c,bank1,ABE9,1,bank1/ABE9.c,ABE9,ret_only_abe9,no,1.00
bank1/ABEA.c,bank1,ABEA,2,bank1/ABEA.c,ABEA,forward_a4fd,no,1.00
bank1/ABEE.c,bank1,ABEE,5,bank1/ABEE.c,ABEE,call_b98d_bfbb_a211_a9b4,no,1.00
bank1/ABFB.c,bank1,ABFB,2,bank1/ABFB.c,ABFB,forward_b5af,no,1.00
bank1/ABFF.c,bank1,ABFF,5,bank1/ABFF.c,ABFF,call_a1f6_94fa_a3f7_aa39,no,1.00
