addr,program,spelled_as,span_group,cluster_id,refs,read,write,read+write,passed-to-call,address-taken,readers,writers,functions_touched,single_function,name,functions,cluster_key
0x0497,main-ec,DAT_EXTMEM,0x048A-0x04A2,main-ec-180,113,96,3,14,0,0,51,16,53,no,,bank0:0x9AAD=FUN_CODE_9aad; bank0:0xA00E=seed_0872_087a_088a_then_select_level [state]; bank0:0xB112=check_0xB112 [gate]; bank1:0x8BD1=select_probe_address_and_return_carry [logic]; bank1:0x92F7=write_057b_057c_057d_and_call_888c [logic]; bank1:0x9A41=step_0686_by_14_or_set_0681_80 [state]; bank1:0xA24E=FUN_CODE_a24e; bank1:0xAC84=ten_step_check_1aaa_889e [logic]; bank1:0xAD80=forwarder_to_ad8b [forwarder]; bank1:0xAD82=forwarder_to_b2d5 [forwarder]; bank1:0xAD85=forwarder_to_b33b [forwarder]; bank1:0xAD8B=update_0492_from_0490_0524 [logic]; bank1:0xAEBC=cmp_0436_0437_against_1_or_test_0514 [math]; bank1:0xB0D1=step_index_056b_update_0495_0493 [state]; bank1:0xB224=FUN_CODE_b224; bank1:0xB2D5=copy_0514_0516_to_04ab_04ac_then_probe [logic]; bank1:0xB321=set_0575_8_or_write_0404_and_call_88f0 [logic]; bank1:0xB33B=FUN_CODE_b33b; bank1:0xB407=forwarder_to_b40e [forwarder]; bank1:0xB40E=cmp_dptr_to_r2r1 [math]; bank1:0xB415=bump_counter_054d [state]; bank1:0xB41C=store_054d_set_bit_on_10 [state]; bank1:0xB43B=FUN_CODE_b43b; bank1:0xB784=FUN_CODE_b784; bank1:0xB98D=threshold_dispatch_0438_by_0491 [dispatch]; bank1:0xBA43=gate_chain_to_0491_bit0 [gate]; bank1:0xBABF=stage_0577_against_0834_0836 [logic]; bank1:0xBBA4=FUN_CODE_bba4; bank1:0xBC05=FUN_CODE_bc05; bank1:0xBD45=mask_0491_c0_then_route_to_300x_40xx [unresolved]; bank1:0xBE10=FUN_CODE_be10; bank1:0xBF3A=guard_then_store_pair_0834 [writer]; bank1:0xC700=setup_state_and_copy_30_byte_table [init]; bank1:0xC751=zero_0300_03ff_then_set_3fe_3a8_3fb [writer]; bank1:0xC778=clear_0492_04a0_0524_0526_and_0497b5 [logic]; bank1:0xC7A7=copy_6_bytes_via_a530_and_clear_0497b7 [copy]; bank1:0xC80E=dispatch_0394_low3_through_ljmp_table [dispatch]; bank1:0xC884=on_198a_result_advance_0394_to_3 [state]; bank1:0xCA3E=count_0361_to_40_then_branch_on_0347 [logic]; bank1:0xD0C4=update_0524_0526_4a0_and_0497_flags [state]; bank1:0xD17E=increment_0514_toward_0x64 [logic]; bank1:0xD1E7=set_0497_bit6_and_0394_to_5 [logic]; bank1:0xD246=clear_0394_or_call_cd80 [logic]; bank1:0xD524=FUN_CODE_d524; bank1:0xD61A=FUN_CODE_d61a; bank1:0xD7F4=FUN_CODE_d7f4; bank1:0xD946=FUN_CODE_d946; bank1:0xDAAD=FUN_CODE_daad; bank1:0xDEE8=FUN_CODE_dee8; bank1:0xDEF1=FUN_CODE_def1; bank1:0xE090=FUN_CODE_e090; bank1:0xE2A0=setup_0975_0976_0978_0979_call_c54c [writer]; bank1:0xE8A4=compute_097e_times_10_write_0386_0387 [logic],kba1fa216698a
0x0498,main-ec,DAT_EXTMEM,0x048A-0x04A2,main-ec-248,8,5,1,2,0,0,2,2,3,no,,bank1:0x8DE4=dispatch_on_0490_0495_0496_0498 [dispatch]; bank1:0x9817=enter_state_0480_05f1_06d9 [state]; bank1:0xC1E7=latch_0498_bit1_or_bit3 [state],k4af7e1140f31
0x0499,main-ec,DAT_EXTMEM,0x048A-0x04A2,main-ec-239,10,6,0,4,0,0,5,4,5,no,,bank1:0xB962=clear_049a_049e_0579_057a_05c2 [writer]; bank1:0xB98D=threshold_dispatch_0438_by_0491 [dispatch]; bank1:0xBDEF=write_0499_with_0x21 [writer]; bank1:0xBF0E=pick_0800_or_0bb0_by_05b9 [dispatch]; bank1:0xC0A8=FUN_CODE_c0a8,k82fd9580242e
0x049A,main-ec,DAT_EXTMEM,0x048A-0x04A2,main-ec-009,2,1,1,0,0,0,1,1,2,no,,bank1:0xB962=clear_049a_049e_0579_057a_05c2 [writer]; bank1:0xC11C=latch_0490_bit3_or_bit7 [state],k0ebf038645b0
0x049B,main-ec,DAT_EXTMEM,0x048A-0x04A2,main-ec-009,2,2,0,0,0,0,2,0,2,no,,bank1:0xBF0E=pick_0800_or_0bb0_by_05b9 [dispatch]; bank1:0xC11C=latch_0490_bit3_or_bit7 [state],k0ebf038645b0
0x049C,main-ec,DAT_EXTMEM,0x048A-0x04A2,main-ec-009,5,3,1,1,0,0,3,2,4,no,,bank1:0xB962=clear_049a_049e_0579_057a_05c2 [writer]; bank1:0xC0A8=FUN_CODE_c0a8; bank1:0xC11C=latch_0490_bit3_or_bit7 [state]; bank1:0xC2E1=set_04f2_from_049c [writer],k0ebf038645b0
0x049D,main-ec,DAT_EXTMEM,0x048A-0x04A2,main-ec-009,7,6,1,0,0,0,4,1,5,no,,bank1:0x8D25=combine_0490_0495_049d_flags_into_carry [logic]; bank1:0x8E91=dispatch_on_049d_049e_05e0 [dispatch]; bank1:0xB962=clear_049a_049e_0579_057a_05c2 [writer]; bank1:0xC1E7=latch_0498_bit1_or_bit3 [state]; bank1:0xC392=FUN_CODE_c392,k0ebf038645b0
0x049E,main-ec,DAT_EXTMEM,0x048A-0x04A2,main-ec-009,4,3,1,0,0,0,2,1,3,no,,bank1:0x8D25=combine_0490_0495_049d_flags_into_carry [logic]; bank1:0x8E91=dispatch_on_049d_049e_05e0 [dispatch]; bank1:0xB962=clear_049a_049e_0579_057a_05c2 [writer],k0ebf038645b0
0x049F,main-ec,symbol,0x048A-0x04A2,main-ec-022,15,13,0,1,0,1,9,1,10,no,BIOS_INFO_3,bank0:0x8749=mode_tick_084c_07a5_09ee [state]; bank0:0x888D=fan_table_mailbox_handler [dispatch]; bank0:0x8931=threshold_cascade_from_08eb_085f [unresolved]; bank0:0x924C=set_0838_0839_0832_on_049f_bit2 [state]; bank0:0x9277=FUN_CODE_9277; bank0:0x9334=seed_tcc_defaults_from_ba36 [init]; bank0:0x95DD=fill_08xx_from_code_table [copy]; bank0:0x96AD=apply_oem_overrides_then_fill_08xx [copy]; bank0:0xAB9E=set_0751_and_07a6_bits [state]; bank0:0xAC08=dispatch_on_0751_bits [dispatch],k32a7bc297a82
0x04A0,main-ec,DAT_EXTMEM,0x048A-0x04A2,main-ec-046,10,5,4,0,1,0,5,3,9,no,,bank1:0xAD80=forwarder_to_ad8b [forwarder]; bank1:0xAD8B=update_0492_from_0490_0524 [logic]; bank1:0xB224=FUN_CODE_b224; bank1:0xB2A0=cmp_0404_vs_0518_then_store_0436 [logic]; bank1:0xB98D=threshold_dispatch_0438_by_0491 [dispatch]; bank1:0xBA43=gate_chain_to_0491_bit0 [gate]; bank1:0xC778=clear_0492_04a0_0524_0526_and_0497b5 [logic]; bank1:0xD0C4=update_0524_0526_4a0_and_0497_flags [state]; bank1:0xD17E=increment_0514_toward_0x64 [logic],ka06cf2abccc2
0x04A1,main-ec,DAT_EXTMEM,0x048A-0x04A2,main-ec-087,7,6,1,0,0,0,3,1,4,no,,bank1:0xB98D=threshold_dispatch_0438_by_0491 [dispatch]; bank1:0xBA43=gate_chain_to_0491_bit0 [gate]; bank1:0xC11C=latch_0490_bit3_or_bit7 [state]; bank1:0xD0C4=update_0524_0526_4a0_and_0497_flags [state],k132c015dab09
0x04A2,main-ec,DAT_EXTMEM,0x048A-0x04A2,main-ec-324,2,2,0,0,0,0,2,0,2,no,,bank0:0xBAE5=batt_temp_dK [reader]; bank0:0xBAE7=load_r6_r7_from_04a3_04a2 [reader],k2fa7cf33addf
0x04A3,pd,DAT_EXTMEM,0x04A3-0x04A3,pd-046,1,0,0,0,0,1,0,0,1,yes,,pd:0xF22E=read_04a3_then_call_9a90 [reader],k7f85975d7adc
0x04A6,main-ec,symbol,0x04A6-0x04A7,main-ec-001,3,0,1,0,2,0,0,1,3,no,BAT_CYCLE_COUNT_0,bank0:0xB12C=manual_ctrl_profile_gate [gate]; bank0:0xB158=charge_target_update [charge-target]; bank1:0xD34B=bump_counter_mirror_to_04a6_04a7 [writer],k7497cf885614
0x04A7,main-ec,symbol,0x04A6-0x04A7,main-ec-001,3,0,1,0,2,0,0,1,3,no,BAT_CYCLE_COUNT_1,bank0:0xB12C=manual_ctrl_profile_gate [gate]; bank0:0xB158=charge_target_update [charge-target]; bank1:0xD34B=bump_counter_mirror_to_04a6_04a7 [writer],k7497cf885614
0x04AA,main-ec,DAT_EXTMEM,0x04AA-0x04AF,main-ec-004,2,0,2,0,0,0,0,2,2,no,,bank1:0xDEE8=FUN_CODE_dee8; bank1:0xDEF1=FUN_CODE_def1,kffd18a7555bf
0x04AB,main-ec,DAT_EXTMEM,0x04AA-0x04AF,main-ec-004,30,19,5,0,6,0,11,5,14,no,,bank0:0x95DD=fill_08xx_from_code_table [copy]; bank0:0x96AD=apply_oem_overrides_then_fill_08xx [copy]; bank0:0xA139=FUN_CODE_a139; bank0:0xA1A8=set_state_bytes_then_0xa1c8 [writer]; bank0:0xA1C8=select_code_table_entry_and_store_0872_087a_088a [dispatch]; bank0:0xA844=update_0476_flags [state]; bank0:0xB737=FUN_CODE_b737; bank1:0x8BD1=select_probe_address_and_return_carry [logic]; bank1:0xAD82=forwarder_to_b2d5 [forwarder]; bank1:0xB224=FUN_CODE_b224; bank1:0xB2D5=copy_0514_0516_to_04ab_04ac_then_probe [logic]; bank1:0xC59F=countdown_0896_and_gate_on_04ab_equals_64 [state]; bank1:0xCBF3=publish_0514_and_0342_product [writer]; bank1:0xDB0B=FUN_CODE_db0b,kffd18a7555bf
0x04AC,main-ec,DAT_EXTMEM,0x04AA-0x04AF,main-ec-004,3,0,3,0,0,0,0,3,3,no,,bank1:0xAD82=forwarder_to_b2d5 [forwarder]; bank1:0xB2D5=copy_0514_0516_to_04ab_04ac_then_probe [logic]; bank1:0xDB0B=FUN_CODE_db0b,kffd18a7555bf
0x04AD,main-ec,DAT_EXTMEM,0x04AA-0x04AF,main-ec-038,5,3,1,1,0,0,1,1,1,yes,,bank1:0xBFBB=FUN_CODE_bfbb,k7a39641c831d
0x04AE,main-ec,DAT_EXTMEM,0x04AA-0x04AF,main-ec-038,4,2,0,1,1,0,1,1,1,yes,,bank1:0xBFBB=FUN_CODE_bfbb,k7a39641c831d
0x04AF,main-ec,DAT_EXTMEM,0x04AA-0x04AF,main-ec-038,3,2,1,0,0,0,1,1,1,yes,,bank1:0xBFBB=FUN_CODE_bfbb,k7a39641c831d
0x04B1,main-ec,DAT_EXTMEM,0x04B1-0x04B1,main-ec-009,1,1,0,0,0,0,1,0,1,yes,,bank1:0xC11C=latch_0490_bit3_or_bit7 [state],k0ebf038645b0
0x04BD,main-ec,DAT_EXTMEM,0x04BD-0x04BF,main-ec-009,5,3,1,1,0,0,1,1,1,yes,,bank1:0xC0A8=FUN_CODE_c0a8,k0ebf038645b0
0x04BE,main-ec,DAT_EXTMEM,0x04BD-0x04BF,main-ec-009,4,3,0,1,0,0,1,1,1,yes,,bank1:0xC0A8=FUN_CODE_c0a8,k0ebf038645b0
0x04BF,main-ec,DAT_EXTMEM,0x04BD-0x04BF,main-ec-009,3,2,1,0,0,0,1,1,1,yes,,bank1:0xC0A8=FUN_CODE_c0a8,k0ebf038645b0
0x04F2,main-ec,DAT_EXTMEM,0x04F2-0x04F2,main-ec-074,8,2,6,0,0,0,2,5,7,no,,bank1:0xAD88=forwarder_to_c245 [forwarder]; bank1:0xB68C=gate_0571_0573_eq_1 [gate]; bank1:0xB6A8=snapshot_0432_043c_04f2_04fc [copy]; bank1:0xC245=dispatch_0490_bits_1_5_6 [dispatch]; bank1:0xC267=reset_0432_and_04f2 [writer]; bank1:0xC277=set_0432_from_0494 [writer]; bank1:0xC2E1=set_04f2_from_049c [writer],k2de1cfa37b50
0x04FC,main-ec,DAT_EXTMEM,0x04FC-0x04FC,main-ec-277,6,3,3,0,0,0,2,2,4,no,,bank1:0xB5AF=dispatch_043c_04fc_bits [dispatch]; bank1:0xB6A8=snapshot_0432_043c_04f2_04fc [copy]; bank1:0xC2B0=clear_04f2_04f4_04f8_set_04f6_ffff [writer]; bank1:0xC2E1=set_04f2_from_049c [writer],kaedfa2d56983
0x04FE,main-ec,DAT_EXTMEM,0x04FE-0x04FF,main-ec-011,11,10,1,0,0,0,9,1,10,no,,bank0:0x8749=mode_tick_084c_07a5_09ee [state]; bank1:0x94FA=magic_55aa_and_0704_countdown [state]; bank1:0x976E=clear_0480_bit0_then_step_05f1_countdown [state]; bank1:0x9CC0=gate_04fe_06e6_call_19a8 [gate]; bank1:0xAC11=write_0680_03_or_04_from_04fe_0490 [writer]; bank1:0xB98D=threshold_dispatch_0438_by_0491 [dispatch]; bank1:0xD524=FUN_CODE_d524; bank1:0xD946=FUN_CODE_d946; bank1:0xE100=FUN_CODE_e100; bank1:0xF3B8=if_04fe_bit7_clear_call_f3d7_f416_f436 [dispatch],k2a30862cf8eb
0x04FF,main-ec,DAT_EXTMEM,0x04FE-0x04FF,main-ec-011,7,6,1,0,0,0,5,1,6,no,,bank1:0x9081=count_down_06e4_and_toggle_06e3 [state]; bank1:0x94A8=lookup_94a0_table_by_0620_low3 [logic]; bank1:0x94FA=magic_55aa_and_0704_countdown [state]; bank1:0xAD7D=forwarder_to_af06 [forwarder]; bank1:0xAF06=gate_0490_04ff_0505_then_call_b0d1 [logic]; bank1:0xBE10=FUN_CODE_be10,k2a30862cf8eb
0x0503,main-ec,DAT_EXTMEM,0x0503-0x0503,main-ec-143,2,2,0,0,0,0,2,0,2,no,,bank1:0xAD7D=forwarder_to_af06 [forwarder]; bank1:0xAF06=gate_0490_04ff_0505_then_call_b0d1 [logic],k90f1bcdeeb18
0x0505,main-ec,DAT_EXTMEM,0x0505-0x0505,main-ec-143,4,4,0,0,0,0,2,0,2,no,,bank1:0xAD7D=forwarder_to_af06 [forwarder]; bank1:0xAF06=gate_0490_04ff_0505_then_call_b0d1 [logic],k90f1bcdeeb18
0x0509,main-ec,DAT_EXTMEM,0x0509-0x0509,main-ec-077,8,8,0,0,0,0,2,0,2,no,,bank1:0xAD85=forwarder_to_b33b [forwarder]; bank1:0xB33B=FUN_CODE_b33b,k53bc20ceaa56
0x050B,main-ec,DAT_EXTMEM,0x050B-0x050B,main-ec-004,7,7,0,0,0,0,7,0,7,no,,bank1:0xAD85=forwarder_to_b33b [forwarder]; bank1:0xB33B=FUN_CODE_b33b; bank1:0xB407=forwarder_to_b40e [forwarder]; bank1:0xB40E=cmp_dptr_to_r2r1 [math]; bank1:0xB415=bump_counter_054d [state]; bank1:0xB41C=store_054d_set_bit_on_10 [state]; bank1:0xB43B=FUN_CODE_b43b,kffd18a7555bf
0x050D,main-ec,DAT_EXTMEM,0x050D-0x050D,main-ec-004,14,14,0,0,0,0,7,0,7,no,,bank1:0xAD85=forwarder_to_b33b [forwarder]; bank1:0xB33B=FUN_CODE_b33b; bank1:0xB407=forwarder_to_b40e [forwarder]; bank1:0xB40E=cmp_dptr_to_r2r1 [math]; bank1:0xB415=bump_counter_054d [state]; bank1:0xB41C=store_054d_set_bit_on_10 [state]; bank1:0xB43B=FUN_CODE_b43b,kffd18a7555bf
0x0512,main-ec,DAT_EXTMEM,0x0512-0x0512,main-ec-004,2,0,2,0,0,0,0,2,2,no,,bank1:0xDEE8=FUN_CODE_dee8; bank1:0xDEF1=FUN_CODE_def1,kffd18a7555bf
0x0514,main-ec,DAT_EXTMEM,0x0514-0x0514,main-ec-187,69,48,11,5,5,0,21,16,29,no,,bank1:0x8BD1=select_probe_address_and_return_carry [logic]; bank1:0xAD82=forwarder_to_b2d5 [forwarder]; bank1:0xAD85=forwarder_to_b33b [forwarder]; bank1:0xAEBC=cmp_0436_0437_against_1_or_test_0514 [math]; bank1:0xB2D5=copy_0514_0516_to_04ab_04ac_then_probe [logic]; bank1:0xB33B=FUN_CODE_b33b; bank1:0xB407=forwarder_to_b40e [forwarder]; bank1:0xB40E=cmp_dptr_to_r2r1 [math]; bank1:0xB415=bump_counter_054d [state]; bank1:0xB41C=store_054d_set_bit_on_10 [state]; bank1:0xC59F=countdown_0896_and_gate_on_04ab_equals_64 [state]; bank1:0xC931=FUN_CODE_c931; bank1:0xC979=mul_0342_0514_into_0388_when_03d0_lt_0384 [math]; bank1:0xCBAB=FUN_CODE_cbab; bank1:0xCBF3=publish_0514_and_0342_product [writer]; bank1:0xCC95=set_0397_from_0342_by_0514_band [logic]; bank1:0xCD80=count_0397_down_to_03b5_then_0514 [unresolved]; bank1:0xD018=dispatch_on_03c3_low3 [dispatch]; bank1:0xD0C4=update_0524_0526_4a0_and_0497_flags [state]; bank1:0xD17E=increment_0514_toward_0x64 [logic]; bank1:0xD32C=copy_0514_to_03c1_and_set_03a1_bit0 [writer]; bank1:0xD37F=scan_table_03de_down_stride2 [logic]; bank1:0xD472=store_r1_to_0514_03ab_if_gap_ok [writer]; bank1:0xD524=FUN_CODE_d524; bank1:0xD5B4=FUN_CODE_d5b4; bank1:0xDB0B=FUN_CODE_db0b; bank1:0xDEE8=FUN_CODE_dee8; bank1:0xDEF1=FUN_CODE_def1; bank1:0xE090=FUN_CODE_e090,ked71de61b081
0x0516,main-ec,DAT_EXTMEM,0x0516-0x0516,main-ec-004,4,2,2,0,0,0,2,2,4,no,,bank1:0xAD82=forwarder_to_b2d5 [forwarder]; bank1:0xB2D5=copy_0514_0516_to_04ab_04ac_then_probe [logic]; bank1:0xCBF3=publish_0514_and_0342_product [writer]; bank1:0xDB0B=FUN_CODE_db0b,kffd18a7555bf
0x0519,main-ec,DAT_EXTMEM,0x0519-0x0519,main-ec-167,1,0,0,0,1,0,0,0,1,yes,,bank1:0xB2A0=cmp_0404_vs_0518_then_store_0436 [logic],kcfcea9fd8f1d
0x051B,main-ec,DAT_EXTMEM,0x051B-0x051B,main-ec-167,1,1,0,0,0,0,1,0,1,yes,,bank1:0xB2A0=cmp_0404_vs_0518_then_store_0436 [logic],kcfcea9fd8f1d
0x0522,main-ec,symbol,0x0522-0x0529,main-ec-001,4,0,4,0,0,0,0,4,4,no,CHARGE_TARGET_MV_0,bank0:0xB12C=manual_ctrl_profile_gate [gate]; bank0:0xB158=charge_target_update [charge-target]; bank0:0xB1F0=charge_stress_update [charge-target]; bank0:0xB35E=charge_target_minus_r3_times_0a47 [math],k7497cf885614
0x0523,main-ec,symbol,0x0522-0x0529,main-ec-001,4,0,4,0,0,0,0,4,4,no,CHARGE_TARGET_MV_1,bank0:0xB12C=manual_ctrl_profile_gate [gate]; bank0:0xB158=charge_target_update [charge-target]; bank0:0xB1F0=charge_stress_update [charge-target]; bank0:0xB35E=charge_target_minus_r3_times_0a47 [math],k7497cf885614
0x0524,main-ec,DAT_EXTMEM,0x0522-0x0529,main-ec-046,15,10,5,0,0,0,6,5,9,no,,bank1:0xAD80=forwarder_to_ad8b [forwarder]; bank1:0xAD8B=update_0492_from_0490_0524 [logic]; bank1:0xB98D=threshold_dispatch_0438_by_0491 [dispatch]; bank1:0xBA43=gate_chain_to_0491_bit0 [gate]; bank1:0xC778=clear_0492_04a0_0524_0526_and_0497b5 [logic]; bank1:0xC7A7=copy_6_bytes_via_a530_and_clear_0497b7 [copy]; bank1:0xCBF3=publish_0514_and_0342_product [writer]; bank1:0xD0C4=update_0524_0526_4a0_and_0497_flags [state]; bank1:0xD17E=increment_0514_toward_0x64 [logic],ka06cf2abccc2
0x0525,main-ec,DAT_EXTMEM,0x0522-0x0529,main-ec-087,1,0,1,0,0,0,0,1,1,yes,,bank1:0xD0C4=update_0524_0526_4a0_and_0497_flags [state],k132c015dab09
0x0526,main-ec,DAT_EXTMEM,0x0522-0x0529,main-ec-046,4,0,4,0,0,0,0,3,3,no,,bank1:0xC778=clear_0492_04a0_0524_0526_and_0497b5 [logic]; bank1:0xD0C4=update_0524_0526_4a0_and_0497_flags [state]; bank1:0xD17E=increment_0514_toward_0x64 [logic],ka06cf2abccc2
0x0527,main-ec,DAT_EXTMEM,0x0522-0x0529,main-ec-087,1,0,1,0,0,0,0,1,1,yes,,bank1:0xD0C4=update_0524_0526_4a0_and_0497_flags [state],k132c015dab09
0x0528,main-ec,DAT_EXTMEM,0x0522-0x0529,main-ec-001,1,0,1,0,0,0,0,1,1,yes,,bank1:0xD34B=bump_counter_mirror_to_04a6_04a7 [writer],k7497cf885614
0x0529,main-ec,DAT_EXTMEM,0x0522-0x0529,main-ec-001,1,0,1,0,0,0,0,1,1,yes,,bank1:0xD34B=bump_counter_mirror_to_04a6_04a7 [writer],k7497cf885614
0x0538,main-ec,DAT_EXTMEM,0x0538-0x0539,main-ec-004,2,0,2,0,0,0,0,2,2,no,,bank1:0xDEE8=FUN_CODE_dee8; bank1:0xDEF1=FUN_CODE_def1,kffd18a7555bf
0x0539,main-ec,DAT_EXTMEM,0x0538-0x0539,main-ec-004,24,21,3,0,0,0,16,3,19,no,,bank0:0xA139=FUN_CODE_a139; bank0:0xA1A8=set_state_bytes_then_0xa1c8 [writer]; bank0:0xA1C8=select_code_table_entry_and_store_0872_087a_088a [dispatch]; bank1:0x92F7=write_057b_057c_057d_and_call_888c [logic]; bank1:0xA24E=FUN_CODE_a24e; bank1:0xAD85=forwarder_to_b33b [forwarder]; bank1:0xB33B=FUN_CODE_b33b; bank1:0xB407=forwarder_to_b40e [forwarder]; bank1:0xB40E=cmp_dptr_to_r2r1 [math]; bank1:0xB415=bump_counter_054d [state]; bank1:0xB41C=store_054d_set_bit_on_10 [state]; bank1:0xB43B=FUN_CODE_b43b; bank1:0xBABF=stage_0577_against_0834_0836 [logic]; bank1:0xBD45=mask_0491_c0_then_route_to_300x_40xx [unresolved]; bank1:0xBE10=FUN_CODE_be10; bank1:0xD0C4=update_0524_0526_4a0_and_0497_flags [state]; bank1:0xDB0B=FUN_CODE_db0b; bank1:0xDEE8=FUN_CODE_dee8; bank1:0xDEF1=FUN_CODE_def1,kffd18a7555bf
0x054C,main-ec,DAT_EXTMEM,0x054C-0x054E,main-ec-124,10,5,3,2,0,0,3,4,5,no,,bank1:0xB784=FUN_CODE_b784; bank1:0xC277=set_0432_from_0494 [writer]; bank1:0xDE3C=FUN_CODE_de3c; bank1:0xDEA5=FUN_CODE_dea5; bank1:0xDEC4=FUN_CODE_dec4,kd0628027195b
0x054D,main-ec,DAT_EXTMEM,0x054C-0x054E,main-ec-004,20,15,0,5,0,0,5,5,5,no,,bank1:0xAD85=forwarder_to_b33b [forwarder]; bank1:0xB33B=FUN_CODE_b33b; bank1:0xB407=forwarder_to_b40e [forwarder]; bank1:0xB40E=cmp_dptr_to_r2r1 [math]; bank1:0xB415=bump_counter_054d [state],kffd18a7555bf
0x054E,main-ec,DAT_EXTMEM,0x054C-0x054E,main-ec-077,8,6,0,2,0,0,2,2,2,no,,bank1:0xAD85=forwarder_to_b33b [forwarder]; bank1:0xB33B=FUN_CODE_b33b,k53bc20ceaa56
0x055F,main-ec,symbol,0x055F-0x0561,main-ec-002,124,80,4,40,0,0,40,44,44,no,XDATA_055F,bank1:0x8001=decrement_nonzero_xdata_counters [writer]; bank1:0x8004=read_06c6 [reader]; bank1:0x8005=skip_06c6_decrement [logic]; bank1:0x8007=dec_06c6_value [math]; bank1:0x8008=store_06c6_decrement [writer]; bank1:0x8009=select_06cd [logic]; bank1:0x800C=read_06cd [reader]; bank1:0x800D=skip_06cd_decrement [logic]; bank1:0x800F=dec_06cd_value [math]; bank1:0x8010=store_06cd_decrement [writer]; bank1:0x8011=select_06d1 [logic]; bank1:0x8014=read_06d1_and_test_zero [reader]; bank1:0x8017=dec_06d1_value [math]; bank1:0x8018=store_acc_to_xdata_dptr_8018 [writer]; bank1:0x8019=load_dptr_06d2 [reader]; bank1:0x801C=read_xdata_dptr_801c [reader]; bank1:0x801D=branch_if_acc_zero_to_8021 [gate]; bank1:0x801F=dec_acc_801f [math]; bank1:0x8020=store_acc_to_xdata_dptr_8020 [writer]; bank1:0x8021=load_dptr_06f3 [reader]; bank1:0x8024=read_xdata_dptr_8024 [reader]; bank1:0x8025=branch_if_acc_zero_to_8029 [gate]; bank1:0x8027=dec_acc_8027 [math]; bank1:0x8028=store_acc_and_load_dptr_0635 [writer]; bank1:0x802C=read_xdata_dptr_802c [reader]; bank1:0x802D=branch_if_acc_zero_to_8031 [gate]; bank1:0x802F=dec_acc_802f [math]; bank1:0x8030=store_acc_to_xdata_dptr_8030 [writer]; bank1:0x8031=load_dptr_0636_and_read [reader]; bank1:0x8035=branch_if_acc_zero_to_8039 [gate]; bank1:0x8037=dec_store_and_load_dptr_0637 [writer]; bank1:0x803C=test_and_decrement_0638_after_prior_byte [writer]; bank1:0x8048=store_acc_and_read_0639 [writer]; bank1:0x804D=dec_then_test_063a_with_sign_guard [writer]; bank1:0x8060=branch_if_acc_zero_to_8064 [gate]; bank1:0x8062=dec_store_then_test_and_dec_07f6 [writer]; bank1:0x806C=reload_06d6_with_9_or_return_early [writer]; bank1:0x807E=dec_06c3_and_dec_06d8_gated_on_0440 [writer]; bank1:0x8096=dec_06d9_only_if_both_calls_return_zero [writer]; bank1:0x80AA=dec_timers_06da_08e4_055f_09ce_070b [writer]; bank1:0xDB0B=FUN_CODE_db0b; bank1:0xDEE8=FUN_CODE_dee8; bank1:0xDEF1=FUN_CODE_def1; bank1:0xE090=FUN_CODE_e090,k733222e83898
0x0560,main-ec,DAT_EXTMEM,0x055F-0x0561,main-ec-076,15,9,6,0,0,0,3,3,4,no,,bank1:0x8DE4=dispatch_on_0490_0495_0496_0498 [dispatch]; bank1:0xE100=FUN_CODE_e100; bank1:0xE1D7=counter_tick_03ae_0560 [logic]; bank1:0xE237=gate_1c00_init_defaults [gate],k0fcd37ec5c82
0x0561,main-ec,DAT_EXTMEM,0x055F-0x0561,main-ec-124,6,2,3,1,0,0,1,3,3,no,,bank1:0xB784=FUN_CODE_b784; bank1:0xDE3C=FUN_CODE_de3c; bank1:0xDEA5=FUN_CODE_dea5,kd0628027195b
0x0563,main-ec,DAT_EXTMEM,0x0563-0x0564,main-ec-135,2,1,1,0,0,0,1,1,2,no,,bank1:0xB6DE=FUN_CODE_b6de; bank1:0xDE3C=FUN_CODE_de3c,k8d5e903bd300
0x0564,main-ec,DAT_EXTMEM,0x0563-0x0564,main-ec-135,7,6,1,0,0,0,1,1,2,no,,bank1:0xB6DE=FUN_CODE_b6de; bank1:0xDE3C=FUN_CODE_de3c,k8d5e903bd300
0x0566,main-ec,DAT_EXTMEM,0x0566-0x0568,main-ec-311,3,2,0,1,0,0,1,1,1,yes,,bank1:0xAD68=round_robin_dispatch_on_0566 [dispatch],k69d19cdf263d
0x0567,main-ec,DAT_EXTMEM,0x0566-0x0568,main-ec-126,6,4,2,0,0,0,1,1,1,yes,,bank1:0xBCB3=FUN_CODE_bcb3,k54aec7beb48f
0x0568,main-ec,DAT_EXTMEM,0x0566-0x0568,main-ec-126,9,5,3,1,0,0,1,1,1,yes,,bank1:0xBCB3=FUN_CODE_bcb3,k54aec7beb48f
